HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.city_A,Input.city_B,Answer.Which of these cities are more beautiful.label,Approve,Reject
3XUY87HIVOD6VCKVP9XVRPD9DZWMM7,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,33SA9F9TRXT6BKKQ2FK0BZ6EKXUEW4,A2GU626VQD0OJ9,Approved,Thu Feb 18 15:55:17 PST 2021,Thu Feb 18 15:58:35 PST 2021,Sat Feb 20 15:58:35 PST 2021,Sat Feb 20 15:59:24 PST 2021,,,198,100% (1/1),100% (1/1),100% (1/1),"Los Angeles, CA","Boston, MA",City A,,
3XUY87HIVOD6VCKVP9XVRPD9DZWMM7,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3UN61F00HWO175ABSKHRK6SKFPG5RR,A1RP234EJ8NH7K,Approved,Thu Feb 18 15:51:53 PST 2021,Thu Feb 18 15:51:56 PST 2021,Sat Feb 20 15:51:56 PST 2021,Sat Feb 20 15:52:24 PST 2021,,,3,100% (6/6),100% (6/6),100% (6/6),"Los Angeles, CA","Boston, MA",City B,,
3V8JSVE8YXP8D5HWREXN8CV7D7JEY0,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3570Y55XZPI8K3BHNBSCWZC68L8YG3,A2YOVBJ9EXAI8W,Approved,Thu Feb 18 15:51:14 PST 2021,Thu Feb 18 16:09:59 PST 2021,Sat Feb 20 16:09:59 PST 2021,Sat Feb 20 16:10:24 PST 2021,,,1125,100% (1/1),100% (1/1),100% (1/1),"Los Angeles, CA","El Paso, TX",City A,,
3V8JSVE8YXP8D5HWREXN8CV7D7JEY0,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3TYCR1GOTCIOBLZNUORBNYQGAWYLZN,A3TYCJO2DG3RMH,Approved,Thu Feb 18 15:51:36 PST 2021,Thu Feb 18 15:51:40 PST 2021,Sat Feb 20 15:51:40 PST 2021,Sat Feb 20 15:52:24 PST 2021,,,4,100% (8/8),100% (8/8),100% (8/8),"Los Angeles, CA","El Paso, TX",City A,,
3V8JSVE8YXP8D5HWREXN8CV7D7JEY0,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3X4JMASXCM8FWR7LZHPP3WRPGV20BO,A3P57IUDHUKNCE,Approved,Thu Feb 18 15:51:19 PST 2021,Thu Feb 18 15:51:40 PST 2021,Sat Feb 20 15:51:40 PST 2021,Sat Feb 20 15:52:24 PST 2021,,,21,100% (1/1),100% (1/1),100% (1/1),"Los Angeles, CA","El Paso, TX",City A,,
37ZQELHEQZXCDU5V1ACV4429IP6MN7,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3AAPLD8UCCGQ3D7YXBNV9IWS8J3TH8,A1QEQ64E22TNUZ,Approved,Thu Feb 18 15:52:02 PST 2021,Thu Feb 18 15:52:20 PST 2021,Sat Feb 20 15:52:20 PST 2021,Sat Feb 20 15:52:25 PST 2021,,,18,100% (1/1),100% (1/1),100% (1/1),"Chicago, IL","Washington, DC",City B,,
37ZQELHEQZXCDU5V1ACV4429IP6MN7,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3VW6495TLJZ86UWHHHEI3ZJADHYYY1,A3TYCJO2DG3RMH,Approved,Thu Feb 18 15:52:01 PST 2021,Thu Feb 18 15:52:05 PST 2021,Sat Feb 20 15:52:05 PST 2021,Sat Feb 20 15:52:25 PST 2021,,,4,100% (8/8),100% (8/8),100% (8/8),"Chicago, IL","Washington, DC",City B,,
37ZQELHEQZXCDU5V1ACV4429IP6MN7,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3WI0P0II61RWBIP47QZAIIGCS6DRDK,A1RP234EJ8NH7K,Approved,Thu Feb 18 15:52:03 PST 2021,Thu Feb 18 15:52:05 PST 2021,Sat Feb 20 15:52:05 PST 2021,Sat Feb 20 15:52:25 PST 2021,,,2,100% (6/6),100% (6/6),100% (6/6),"Chicago, IL","Washington, DC",City A,,
3CRWSLD91J3UVF572PC8JT2E8ZBMOM,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,39L1G8WVWQQA0LOQG7EJZICNXVV313,A3TYCJO2DG3RMH,Approved,Thu Feb 18 15:51:25 PST 2021,Thu Feb 18 15:51:31 PST 2021,Sat Feb 20 15:51:31 PST 2021,Sat Feb 20 15:52:24 PST 2021,,,6,100% (8/8),100% (8/8),100% (8/8),"Chicago, IL","Boston, MA",City B,,
3CRWSLD91J3UVF572PC8JT2E8ZBMOM,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3TMFV4NEP8DP2JAZPCY0JPAS9UVW8M,AM4PAC2YQPREB,Approved,Thu Feb 18 15:51:38 PST 2021,Thu Feb 18 15:51:49 PST 2021,Sat Feb 20 15:51:49 PST 2021,Sat Feb 20 15:52:24 PST 2021,,,11,100% (3/3),100% (3/3),100% (3/3),"Chicago, IL","Boston, MA",City A,,
3CRWSLD91J3UVF572PC8JT2E8ZBMOM,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3VE8AYVF8MWNRXO4ZNO0F1OSER68F1,AOG0PUCLMU0HH,Approved,Thu Feb 18 15:52:01 PST 2021,Thu Feb 18 15:52:05 PST 2021,Sat Feb 20 15:52:05 PST 2021,Sat Feb 20 15:52:25 PST 2021,,,4,100% (4/4),100% (4/4),100% (4/4),"Chicago, IL","Boston, MA",City B,,
3H1C3QRA00IVA2GRVMFYBL3OAJ1CEQ,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3AZHRG4CU4JATW38KOAJLDTDS3P300,A2F1AA15HG0FRU,Approved,Thu Feb 18 15:51:51 PST 2021,Thu Feb 18 15:51:57 PST 2021,Sat Feb 20 15:51:57 PST 2021,Sat Feb 20 15:52:25 PST 2021,,,6,100% (2/2),100% (2/2),100% (2/2),"Chicago, IL","El Paso, TX",City A,,
3H1C3QRA00IVA2GRVMFYBL3OAJ1CEQ,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3EWIJTFFVO6D3UJ598RF44XAJSF0EO,A3NSVJGHKJE2DY,Approved,Thu Feb 18 15:51:41 PST 2021,Thu Feb 18 15:52:01 PST 2021,Sat Feb 20 15:52:01 PST 2021,Sat Feb 20 15:52:25 PST 2021,,,20,100% (2/2),100% (2/2),100% (2/2),"Chicago, IL","El Paso, TX",City B,,
3H1C3QRA00IVA2GRVMFYBL3OAJ1CEQ,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3FTF2T8WLRHPGOT9U44EJL53T0DW9B,AOG0PUCLMU0HH,Approved,Thu Feb 18 15:51:39 PST 2021,Thu Feb 18 15:51:51 PST 2021,Sat Feb 20 15:51:51 PST 2021,Sat Feb 20 15:52:24 PST 2021,,,12,100% (4/4),100% (4/4),100% (4/4),"Chicago, IL","El Paso, TX",City A,,
3ZXV7Q5FJANNGGGNQXZ4T3OOMKGCF8,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,39O5D9O87TRUNOYOW433GEVE1SM3CT,A1RP234EJ8NH7K,Approved,Thu Feb 18 15:51:59 PST 2021,Thu Feb 18 15:52:02 PST 2021,Sat Feb 20 15:52:02 PST 2021,Sat Feb 20 15:52:25 PST 2021,,,3,100% (6/6),100% (6/6),100% (6/6),"Washington, DC","Boston, MA",City A,,
3ZXV7Q5FJANNGGGNQXZ4T3OOMKGCF8,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3H7XDTSHKCQ4VYGH8AAOB2RQXD8WG2,A3NSVJGHKJE2DY,Approved,Thu Feb 18 15:52:01 PST 2021,Thu Feb 18 15:52:11 PST 2021,Sat Feb 20 15:52:11 PST 2021,Sat Feb 20 15:52:25 PST 2021,,,10,100% (2/2),100% (2/2),100% (2/2),"Washington, DC","Boston, MA",City B,,
3ZXV7Q5FJANNGGGNQXZ4T3OOMKGCF8,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3LOTDFNYA7YYHYKMXQ46THREWY8WF3,ARG392N6HWZCJ,Approved,Thu Feb 18 15:51:56 PST 2021,Thu Feb 18 15:52:01 PST 2021,Sat Feb 20 15:52:01 PST 2021,Sat Feb 20 15:52:25 PST 2021,,,5,100% (6/6),100% (6/6),100% (6/6),"Washington, DC","Boston, MA",City B,,
3DTJ4WT8BCE8IVR1N0Z6MJ49J1NEZR,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,39KFRKBFINUWCGSFBU5K18L8Z7ZYOQ,ARG392N6HWZCJ,Approved,Thu Feb 18 15:51:29 PST 2021,Thu Feb 18 15:51:37 PST 2021,Sat Feb 20 15:51:37 PST 2021,Sat Feb 20 15:52:24 PST 2021,,,8,100% (6/6),100% (6/6),100% (6/6),"Washington, DC","El Paso, TX",City A,,
3DTJ4WT8BCE8IVR1N0Z6MJ49J1NEZR,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3SNLUL3WO4M7PM5DO1S366B18FQLU7,AT3HPICJ6SAOA,Approved,Thu Feb 18 16:52:00 PST 2021,Thu Feb 18 16:52:31 PST 2021,Sat Feb 20 16:52:31 PST 2021,Sat Feb 20 16:53:24 PST 2021,,,31,100% (1/1),100% (1/1),100% (1/1),"Washington, DC","El Paso, TX",City A,,
3DTJ4WT8BCE8IVR1N0Z6MJ49J1NEZR,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3TVRFO09GKEZ6QZ8T63QQDA52W0LXQ,A18RDBJFY3QWZL,Approved,Thu Feb 18 15:51:36 PST 2021,Thu Feb 18 15:51:40 PST 2021,Sat Feb 20 15:51:40 PST 2021,Sat Feb 20 15:52:24 PST 2021,,,4,100% (3/3),100% (3/3),100% (3/3),"Washington, DC","El Paso, TX",City A,,
32204AGAAABKBONYN9JNMFLG0RLHGL,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,33SA9F9TRXT6BKKQ2FK0BZ6EKXTWEL,AOG0PUCLMU0HH,Approved,Thu Feb 18 15:51:51 PST 2021,Thu Feb 18 15:51:55 PST 2021,Sat Feb 20 15:51:55 PST 2021,Sat Feb 20 15:52:24 PST 2021,,,4,100% (4/4),100% (4/4),100% (4/4),"Boston, MA","El Paso, TX",City A,,
32204AGAAABKBONYN9JNMFLG0RLHGL,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3HRMW88U16PBFIBIQ6FYHC2JSU5M0Y,AR50CINXSSJMS,Approved,Thu Feb 18 15:51:37 PST 2021,Thu Feb 18 15:53:05 PST 2021,Sat Feb 20 15:53:05 PST 2021,Sat Feb 20 15:53:24 PST 2021,,,88,100% (1/1),100% (1/1),100% (1/1),"Boston, MA","El Paso, TX",City B,,
32204AGAAABKBONYN9JNMFLG0RLHGL,3GSIANI2QSCS2CKEYOV09JD2DOBPDQ,Which of these cities are more beautiful,Which of these cities are more beautiful,comparison,$0.02 ,Thu Feb 18 15:51:07 PST 2021,3,BatchId:4338952;OriginalHitTemplateId:928390889;,3600,172800,Fri Feb 19 15:51:07 PST 2021,,,3NC5L260MOLQCPBK64DWCNESTW9OFJ,ARG392N6HWZCJ,Approved,Thu Feb 18 15:51:51 PST 2021,Thu Feb 18 15:51:56 PST 2021,Sat Feb 20 15:51:56 PST 2021,Sat Feb 20 15:52:24 PST 2021,,,5,100% (6/6),100% (6/6),100% (6/6),"Boston, MA","El Paso, TX",City A,,
