"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.city_A","Input.city_B","Answer.safe_cities.label","Approve","Reject"
"3R0WOCG21MM37PVL3QEY5B0SY7KUDU","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:47 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:47 PST 2020","","","3A4TN5196LVQKVHGTYHQR9O5PMRCHM","A3EUVX03S2RIA","Submitted","Thu Feb 06 16:07:26 PST 2020","Thu Feb 06 16:07:32 PST 2020","Sun Feb 09 16:07:32 PST 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Los Angeles, CA","City 2"
"3R0WOCG21MM37PVL3QEY5B0SY7KUDU","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:47 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:47 PST 2020","","","3J88R45B2HB60AQZ37LIEVB6CVOXPD","AGNJKSH5LFKXZ","Submitted","Thu Feb 06 16:06:25 PST 2020","Thu Feb 06 16:06:32 PST 2020","Sun Feb 09 16:06:32 PST 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Los Angeles, CA","City 2"
"3R0WOCG21MM37PVL3QEY5B0SY7KUDU","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:47 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:47 PST 2020","","","3NVC2EB65RCOTQBMA5ADK6FE95QY38","A3JC5R5HMP1XSA","Submitted","Thu Feb 06 16:06:58 PST 2020","Thu Feb 06 16:07:18 PST 2020","Sun Feb 09 16:07:18 PST 2020","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Los Angeles, CA","City 1"
"37SOB9Z0SSA2676U1NGL1FIXU333LC","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:47 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:47 PST 2020","","","3C6FJU71TR68SKO5PP6E7F5EMIAUYC","AVKMFV9CZ0MLR","Submitted","Thu Feb 06 16:07:28 PST 2020","Thu Feb 06 16:07:35 PST 2020","Sun Feb 09 16:07:35 PST 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Chicago, IL","City 1"
"37SOB9Z0SSA2676U1NGL1FIXU333LC","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:47 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:47 PST 2020","","","3DBQWDE4Y7BXV6UCHMPVINFRJHE5NG","A2I5WWSM7AQRA5","Submitted","Thu Feb 06 16:07:31 PST 2020","Thu Feb 06 16:07:34 PST 2020","Sun Feb 09 16:07:34 PST 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Chicago, IL","City 1"
"37SOB9Z0SSA2676U1NGL1FIXU333LC","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:47 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:47 PST 2020","","","3VHHR074H4UMUA5AT2OD3FPY5S97LV","A3JC5R5HMP1XSA","Submitted","Thu Feb 06 16:07:33 PST 2020","Thu Feb 06 16:07:54 PST 2020","Sun Feb 09 16:07:54 PST 2020","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Chicago, IL","City 1"
"334ZEL5JX6SEW9U64UXE14U3HO6OS5","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:47 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:47 PST 2020","","","3A0EX8ZRN91TWLFZPYPJ2PDQXX3YBZ","AZWYKD0H2NP1Q","Submitted","Thu Feb 06 16:07:24 PST 2020","Thu Feb 06 16:07:41 PST 2020","Sun Feb 09 16:07:41 PST 2020","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Washington, DC","City 2"
"334ZEL5JX6SEW9U64UXE14U3HO6OS5","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:47 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:47 PST 2020","","","3V5Q80FXIY4YS5IFHK3IB2E9UQW23W","AGNJKSH5LFKXZ","Submitted","Thu Feb 06 16:06:45 PST 2020","Thu Feb 06 16:06:51 PST 2020","Sun Feb 09 16:06:51 PST 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Washington, DC","City 2"
"334ZEL5JX6SEW9U64UXE14U3HO6OS5","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:47 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:47 PST 2020","","","3X0H8UUIT21OO211LJTQ7H2AQDPSWV","A2I5WWSM7AQRA5","Submitted","Thu Feb 06 16:07:19 PST 2020","Thu Feb 06 16:07:23 PST 2020","Sun Feb 09 16:07:23 PST 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Washington, DC","City 2"
"3CVDZS288HDHS148LUI221MJXYXMF5","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","3BV8HQ2ZZXEMUR01D1UVON9RG5QA6H","A2I5WWSM7AQRA5","Submitted","Thu Feb 06 16:07:11 PST 2020","Thu Feb 06 16:07:14 PST 2020","Sun Feb 09 16:07:14 PST 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Boston, MA","City 2"
"3CVDZS288HDHS148LUI221MJXYXMF5","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","3E4GGUZ1T944O3QM2QVHSOVB5CI2K7","A29CGKPTZVYMP4","Submitted","Thu Feb 06 16:07:15 PST 2020","Thu Feb 06 16:07:25 PST 2020","Sun Feb 09 16:07:25 PST 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Boston, MA","City 1"
"3CVDZS288HDHS148LUI221MJXYXMF5","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","3R2UR8A0IBTOFAEYO783PV6G2QSXOW","AZWYKD0H2NP1Q","Submitted","Thu Feb 06 16:06:27 PST 2020","Thu Feb 06 16:06:33 PST 2020","Sun Feb 09 16:06:33 PST 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","Boston, MA","City 2"
"3P7QK0GJ3TYXQERFCOTPQKO33YAZ2F","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","34QN5IT0T04DXSL7EEU0JVT5DE4082","A2QL5TMVE2Q31M","Submitted","Thu Feb 06 16:07:09 PST 2020","Thu Feb 06 16:07:16 PST 2020","Sun Feb 09 16:07:16 PST 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","El Paso, TX","City 1"
"3P7QK0GJ3TYXQERFCOTPQKO33YAZ2F","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","3K3R2QNK8CGTRJGXHDEY8YCND9Q9U3","AGNJKSH5LFKXZ","Submitted","Thu Feb 06 16:06:32 PST 2020","Thu Feb 06 16:06:40 PST 2020","Sun Feb 09 16:06:40 PST 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","El Paso, TX","City 2"
"3P7QK0GJ3TYXQERFCOTPQKO33YAZ2F","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","3URFVVM166V8XAYALB8XLMEGSCEUZ3","A29CGKPTZVYMP4","Submitted","Thu Feb 06 16:07:25 PST 2020","Thu Feb 06 16:07:34 PST 2020","Sun Feb 09 16:07:34 PST 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","New York, NY","El Paso, TX","City 2"
"3Q2T3FD0ONLMCPOF1ZH01SXMU8T3ME","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","36PW28KO409Q76TGJJDT0B14X3EAE2","A29CGKPTZVYMP4","Submitted","Thu Feb 06 16:07:35 PST 2020","Thu Feb 06 16:07:42 PST 2020","Sun Feb 09 16:07:42 PST 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","Los Angeles, CA","Chicago, IL","City 1"
"3Q2T3FD0ONLMCPOF1ZH01SXMU8T3ME","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","3TAYZSBPLML2CM3U7Z4JJAMLM6V2SO","AVKMFV9CZ0MLR","Submitted","Thu Feb 06 16:07:37 PST 2020","Thu Feb 06 16:07:45 PST 2020","Sun Feb 09 16:07:45 PST 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","Los Angeles, CA","Chicago, IL","City 1"
"3Q2T3FD0ONLMCPOF1ZH01SXMU8T3ME","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","3WS1NTTKEZPMC7VUMS06TNAR0IH0FJ","A3EUVX03S2RIA","Submitted","Thu Feb 06 16:07:37 PST 2020","Thu Feb 06 16:07:42 PST 2020","Sun Feb 09 16:07:42 PST 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","Los Angeles, CA","Chicago, IL","City 1"
"307L9TDWJY5SU79FD0W0E7MMZY33NE","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","340UGXU9DZEROQT0KEJU0G1K418UV3","A2I5WWSM7AQRA5","Submitted","Thu Feb 06 16:07:15 PST 2020","Thu Feb 06 16:07:19 PST 2020","Sun Feb 09 16:07:19 PST 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","Los Angeles, CA","Washington, DC","City 2"
"307L9TDWJY5SU79FD0W0E7MMZY33NE","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","3RJSC4XJ117UAA25GGNX7BJEBO3050","A2QL5TMVE2Q31M","Submitted","Thu Feb 06 16:07:00 PST 2020","Thu Feb 06 16:07:07 PST 2020","Sun Feb 09 16:07:07 PST 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","Los Angeles, CA","Washington, DC","City 1"
"307L9TDWJY5SU79FD0W0E7MMZY33NE","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","3TK8OJTYM2YEWLL43SK0QAELWKGPV2","A3NBVDI43H3MVH","Submitted","Thu Feb 06 16:06:29 PST 2020","Thu Feb 06 16:06:59 PST 2020","Sun Feb 09 16:06:59 PST 2020","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","Los Angeles, CA","Washington, DC","City 2"
"33KGGVH24UU1WY94S25QOGYN3SZ1X4","37D36GBQBZ5XKPHJL7E6B7P3Q76RZF","Comparison between two US cities based on safety","We ask you about your perception of ""Safety"" quality between two U.S. cities","comparison, cities, safe, safety","$0.01","Thu Feb 06 16:05:48 PST 2020","3","BatchId:3913521;OriginalHitTemplateId:928390889;","60","259200","Thu Feb 13 16:05:48 PST 2020","","","3A7Y0R2P2P1AEZN18UGYHZPU3WIXJD","AZWYKD0H2NP1Q","Submitted","Thu Feb 06 16:07:04 PST 2020","Thu Feb 06 16:07:12 PST 2020","Sun Feb 09 16:07:12 PST 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","Los Angeles, CA","Boston, MA","City 2"
